NCES LEA ID,State ID,District Name,Mailing Address,City,State,Zip Code,Zip +4,Telephone,Locale codes of schools in the LEA,Each school has a locale code of 7 or 8?,Is the LEA defined as rural by the State?,Average Daily Attendance,Is county population density less than 10 persons/sq. mile?,Percentage of children from families below poverty line,Does LEA meet low-income poverty requirement?,Alternate Poverty Data Provided by State,"According to alternate data, does LEA meet low-income poverty requirement?","Does each school in LEA have locale code of 6,7, or 8?","FY 2011 Title II, Part A allocation amount","FY 2011 Title II, Part D formula allocation amount - PLEASE LEAVE BLANK","FY 2011 Title IV, Part A allocation amount - PLEASE LEAVE BLANK",FY 2011 Title V allocation amount - PLEASE LEAVE BLANK,SRSA rural eligible,SRSA Small Eligible,SRSA Rural Eligible,SRSA Small Check,SRSA eligible,RLIS rural eligible,RLIS pov. Eligible,Initial RLIS eligible,RLIS eligible
3607020,141501060000,GRAND ISLAND CENTRAL SCHOOL DISTRICT,1100 RANSOM RD,GRAND ISLAND,NY,14072,1460,7167738801,3,NO,NO,3060,NO,5.9,NO,,,NO,"$74,638",,,,0,0,0,0,-,0,0,0,-
3612450,640701040000,GRANVILLE CENTRAL SCHOOL DISTRICT,58 QUAKER ST,GRANVILLE,NY,12832,1596,5186421051,"4,8",NO,NO,1318,NO,19.28,NO,,,NO,N/A,,,,0,0,0,0,-,0,0,0,-
3612510,280407030000,GREAT NECK UNION FREE SCHOOL DISTRICT,345 LAKEVILLE RD,GREAT NECK,NY,11020,1606,5164414001,3,NO,NO,6347,NO,7.23,NO,,,NO,"$161,515",,,,0,0,0,0,-,0,0,0,-
3612630,260501060000,GREECE CENTRAL SCHOOL DISTRICT,750 MAIDEN LN,ROCHESTER,NY,14615,1296,5859662301,4,NO,NO,11838,NO,13.5,NO,,,NO,"$416,094",,,,0,0,0,0,-,0,0,0,-
3600963,320700860920,GREEN DOT NY CHARTER SCHOOL,600 ST ANN'S AVE,BRONX,NY,10455,,7185850560,1,NO,NO,302,NO,M,NO,,,NO,N/A,,,,0,1,0,0,-,0,0,0,-
3612660,10701030000,GREEN ISLAND UNION FREE SCHOOL DISTRICT,171 HUDSON AVE,GREEN ISLAND,NY,12183,1293,5182731422,4,NO,NO,304,NO,16.86,NO,,,NO,"$10,526",,,,0,1,0,0,-,0,0,0,-
3600945,10100860907,GREEN TECH HIGH CHARTER SCHOOL,321 NORTHERN BLVD,ALBANY,NY,12210,,5186943400,2,NO,NO,263,NO,M,NO,,,NO,"$7,940",,,,0,1,0,0,-,0,0,0,-
3612720,660407060000,GREENBURGH CENTRAL SCHOOL DISTRICT,475 W HARTSDALE AVE-ADMIN BLDG,HARTSDALE,NY,10530,1398,9147616000,3,NO,NO,1630,NO,8.74,NO,,,NO,N/A,,,,0,0,0,0,-,0,0,0,-
3610140,660411020000,GREENBURGH ELEVEN UNION FREE SCHOOL DISTRICT,PO BOX 501,DOBBS FERRY,NY,10522,501,9146938500,3,NO,NO,332,NO,M,NO,,,NO,N/A,,,,0,1,0,0,-,0,0,0,-
3612400,660410020000,GREENBURGH-GRAHAM UNION FREE SCHOOL DISTRICT,1 S BROADWAY,HASTINGS ON HUDSON,NY,10706,3809,9144781106,3,NO,NO,352,NO,M,NO,,,NO,N/A,,,,0,1,0,0,-,0,0,0,-
3627980,660412020000,GREENBURGH-NORTH CASTLE UNION FREE SCHOOL DISTRICT,71 S BROADWAY,DOBBS FERRY,NY,10522,2834,9146934309,3,NO,NO,396,NO,M,NO,,,NO,N/A,,,,0,1,0,0,-,0,0,0,-
3612750,80601040000,GREENE CENTRAL SCHOOL DISTRICT,40 S CANAL ST,GREENE,NY,13778,1281,6076564161,7,YES,YES,1126,NO,16.22,NO,,,YES,"$52,449",,,,1,0,0,0,-,1,0,0,-
3612840,581010020000,GREENPORT UNION FREE SCHOOL DISTRICT,720 FRONT ST,GREENPORT,NY,11944,1599,6314771950,3,NO,NO,625,NO,15.2,NO,,,NO,"$26,021",,,,0,0,0,0,-,0,0,0,-
3612870,190701040000,GREENVILLE CENTRAL SCHOOL DISTRICT,PO BOX 129,GREENVILLE,NY,12083,129,5189665070,7,YES,YES,1248,NO,15.23,NO,,,YES,"$50,635",,,,1,0,0,0,-,1,0,0,-
3612900,640801040000,GREENWICH CENTRAL SCHOOL DISTRICT,10 GRAY AVE,GREENWICH,NY,12834,1107,5186929542,4,NO,NO,1072,NO,17.03,NO,,,NO,N/A,,,,0,0,0,0,-,0,0,0,-
3612960,442111020000,GREENWOOD LAKE UNION FREE SCHOOL DISTRICT,PO BOX 8,GREENWOOD LAKE,NY,10925,8,8457828678,"4,8",NO,NO,547,NO,9.93,NO,,,NO,"$26,492",,,,0,1,0,0,-,0,0,0,-
3613020,610501040000,GROTON CENTRAL SCHOOL DISTRICT,PO BOX 99,GROTON,NY,13073,1297,6078985301,8,YES,YES,952,NO,15.75,NO,,,YES,N/A,,,,1,0,0,0,-,1,0,0,-
3600987,343000860952,GROWING UP GREEN CHARTER SCHOOL,39-37 28TH ST,LONG ISLAND CITY,NY,11101,,9173190462,1,NO,NO,248,NO,M,NO,,,NO,"$7,692",,,,0,1,0,0,-,0,0,0,-
3613080,10802060000,GUILDERLAND CENTRAL SCHOOL DISTRICT,PO BOX 18,GUILDERLAND CENTER,NY,12085,9533,5184566200,"4,8",NO,NO,5235,NO,5.85,NO,,,NO,"$128,217",,,,0,0,0,0,-,0,0,0,-
3613110,630801040000,HADLEY-LUZERNE CENTRAL SCHOOL DISTRICT,PO BOX 200,LAKE LUZERNE,NY,12846,200,5186962112,8,YES,YES,875,NO,14.17,NO,,,YES,N/A,,,,1,0,0,0,-,1,0,0,-
3613230,480401040000,HALDANE CENTRAL SCHOOL DISTRICT,15 CRAIGSIDE DR,COLD SPRING,NY,10516,1899,8452659254,3,NO,NO,892,NO,4.52,NO,,,NO,"$30,270",,,,0,0,0,0,-,0,0,0,-
3613290,580405060000,HALF HOLLOW HILLS CENTRAL SCHOOL DISTRICT,525 HALF HOLLOW RD,DIX HILLS,NY,11746,5899,6315923008,3,NO,NO,9882,NO,4.46,NO,,,NO,"$209,009",,,,0,0,0,0,-,0,0,0,-
3613350,141601060000,HAMBURG CENTRAL SCHOOL DISTRICT,5305 ABBOTT RD,HAMBURG,NY,14075,1699,7166463220,"3,8",NO,NO,3756,NO,7.11,NO,,,NO,"$97,658",,,,0,0,0,0,-,0,0,0,-
3613380,250701040000,HAMILTON CENTRAL SCHOOL DISTRICT,47 W KENDRICK AVE,HAMILTON,NY,13346,1299,3158246300,4,NO,NO,575,NO,10.3,NO,,,NO,"$39,614",,,,0,1,0,0,-,0,0,0,-
3680400,209000000000,HAMILTON-FULTON-MONTGOMERY BOCES,2755 STATE HWY 67,JOHNSTOWN,NY,12095,665,5187364300,7,YES,NO,N/A,NO,M,NO,,,YES,N/A,,,,1,0,0,0,-,1,0,0,-
3613440,511201040000,HAMMOND CENTRAL SCHOOL DISTRICT,PO BOX 185,HAMMOND,NY,13646,185,3153245931,7,YES,YES,311,NO,27.07,YES,,,YES,"$20,316",,,,1,1,0,0,SRSA,1,1,Initial,RLIS
3613470,572901040000,HAMMONDSPORT CENTRAL SCHOOL DISTRICT,PO BOX 368,HAMMONDSPORT,NY,14840,368,6075695200,7,YES,YES,502,NO,18.02,NO,,,YES,"$43,432",,,,1,1,0,0,SRSA,1,0,0,-
3613530,580905020000,HAMPTON BAYS UNION FREE SCHOOL DISTRICT,86 E ARGONNE RD,HAMPTON BAYS,NY,11946,1739,6317232100,3,NO,NO,1938,NO,10.49,NO,,,NO,"$41,116",,,,0,0,0,0,-,0,0,0,-
3613560,120906040000,HANCOCK CENTRAL SCHOOL DISTRICT,67 EDUCATION LN,HANCOCK,NY,13783,1196,6076371301,7,YES,YES,381,NO,17.72,NO,,,YES,"$32,077",,,,1,1,0,0,SRSA,1,0,0,-
3613590,460701040000,HANNIBAL CENTRAL SCHOOL DISTRICT,928 CAYUGA ST,HANNIBAL,NY,13074,66,3155647900,8,YES,YES,1514,NO,27.05,YES,,,YES,"$88,855",,,,1,0,0,0,-,1,1,Initial,RLIS
3600047,310400860812,HARBOR SCIENCE AND ARTS CHARTER SCHOOL,1 E 104TH ST-STE 603,NEW YORK,NY,10029,4495,2124272244,1,NO,NO,211,NO,M,NO,,,NO,"$13,499",,,,0,1,0,0,-,0,0,0,-
3613620,580406060000,HARBORFIELDS CENTRAL SCHOOL DISTRICT,2 OLDFIELD RD,GREENLAWN,NY,11740,1220,6317545320,3,NO,NO,3630,NO,4.63,NO,,,NO,"$75,354",,,,0,0,0,0,-,0,0,0,-
3600108,310500860864,HARLEM CHILDREN'S ZONE PROMISE ACADEMY CHARTER SCHOOL,35 E 125TH ST-RM 410,NEW YORK,NY,10035,,6465566275,1,NO,NO,898,NO,M,NO,,,NO,"$23,850",,,,0,0,0,0,-,0,0,0,-
3600140,310500860886,HARLEM CHILDREN'S ZONE PROMISE ACADEMY II CHARTER SCHOOL,2005 MADISON AVE-2ND FL,NEW YORK,NY,10035,,9174921481,1,NO,NO,500,NO,M,NO,,,NO,N/A,,,,0,1,0,0,-,0,0,0,-
3600068,310400860840,HARLEM DAY CHARTER SCHOOL,240 E 123RD S-1ST FL,NEW YORK,NY,10035,2038,2128769953,1,NO,NO,246,NO,M,NO,,,NO,"$13,258",,,,0,1,0,0,-,0,0,0,-
3600138,310300860875,HARLEM LINK CHARTER SCHOOL,20 W 112TH ST-RM 357,NEW YORK,NY,10026,,2122893249,1,NO,NO,290,NO,M,NO,,,NO,"$10,516",,,,0,1,0,0,-,0,0,0,-
3600169,310300860897,HARLEM SUCCESS ACADEMY CHARTER SCHOOL,34 W 118TH ST-2ND FL,NEW YORK,NY,10026,,6462777170,1,NO,NO,617,NO,M,NO,,,NO,"$11,867",,,,0,0,0,0,-,0,0,0,-
3600954,310500860921,HARLEM SUCCESS ACADEMY CHARTER SCHOOL 2,144 E 128TH ST,NEW YORK,NY,10035,,6464426600,1,NO,NO,475,NO,M,NO,,,NO,"$11,807",,,,0,1,0,0,-,0,0,0,-
3600962,310400860922,HARLEM SUCCESS ACADEMY CHARTER SCHOOL 3,141 E 111TH ST-3RD FL,NEW YORK,NY,10029,,6467476700,1,NO,NO,464,NO,M,NO,,,NO,"$11,293",,,,0,1,0,0,-,0,0,0,-
3600953,310300860923,HARLEM SUCCESS ACADEMY CHARTER SCHOOL 4,240 W 113TH ST-3RD FL,NEW YORK,NY,10026,,6462277170,1,NO,NO,324,NO,M,NO,,,NO,"$8,622",,,,0,1,0,0,-,0,0,0,-
3601009,310400860979,HARLEM SUCCESS ACADEMY CHARTER SCHOOL 5,301 W 140TH ST-3RD FL,NEW YORK,NY,10030,,6462777170,1,NO,NO,186,NO,M,NO,,,NO,"$13,314",,,,0,1,0,0,-,0,0,0,-
3600080,310500860848,HARLEM VILLAGE ACADEMY CHARTER SCHOOL EHVACS,15 PENN PLAZA #15,NEW YORK,NY,10001,,6468129399,1,NO,NO,371,NO,M,NO,,,NO,"$12,699",,,,0,1,0,0,-,0,0,0,-
3613710,30501040000,HARPURSVILLE CENTRAL SCHOOL DISTRICT,PO BOX 147,HARPURSVILLE,NY,13787,147,6076938101,8,YES,YES,857,NO,20.94,YES,,,YES,"$69,393",,,,1,0,0,0,-,1,1,Initial,RLIS
3600048,320900860823,HARRIET TUBMAN CHARTER SCHOOL,3565 3RD AVE,BRONX,NY,10456,3403,7185379912,1,NO,NO,458,NO,M,NO,,,NO,"$28,728",,,,0,1,0,0,-,0,0,0,-
3613740,660501060000,HARRISON CENTRAL SCHOOL DISTRICT,50 UNION AVE,HARRISON,NY,10528,2032,9146303021,"3,8",NO,NO,3539,NO,5.77,NO,,,NO,N/A,,,,0,0,0,0,-,0,0,0,-
3613770,230301040000,HARRISVILLE CENTRAL SCHOOL DISTRICT,14371 PIRATE LN,HARRISVILLE,NY,13648,200,3155432707,7,YES,YES,400,NO,17.62,NO,,,YES,"$26,640",,,,1,1,0,0,SRSA,1,0,0,-
3613830,641001040000,HARTFORD CENTRAL SCHOOL DISTRICT,PO BOX 79,HARTFORD,NY,12838,79,5186325931,8,YES,YES,485,NO,14.02,NO,,,YES,N/A,,,,1,1,0,0,SRSA,1,0,0,-
3613950,660404030000,HASTINGS-ON-HUDSON UNION FREE SCHOOL DISTRICT,27 FARRAGUT AVE,HASTINGS ON HUDSON,NY,10706,2395,9144786200,3,NO,NO,1609,NO,3.61,NO,,,NO,N/A,,,,0,0,0,0,-,0,0,0,-
3613980,580506030000,HAUPPAUGE UNION FREE SCHOOL DISTRICT,PO BOX 6006,HAUPPAUGE,NY,11788,3103,6317618208,3,NO,NO,4034,NO,4.04,NO,,,NO,"$76,657",,,,0,0,0,0,-,0,0,0,-
3614010,500201060000,HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND),65 CHAPEL ST,GARNERVILLE,NY,10923,1280,8459423002,"3,8",NO,NO,7925,NO,9.82,NO,,,NO,"$332,994",,,,0,0,0,0,-,0,0,0,-
3614070,660803020000,HAWTHORNE-CEDAR KNOLLS UNION FREE SCHOOL DISTRICT,226 LINDA AVE,HAWTHORNE,NY,10532,2099,9147492903,"1,3",NO,NO,408,NO,M,NO,,,NO,N/A,,,,0,1,0,0,-,0,0,0,-
3601022,142601860961,HEALTH SCIENCES CHARTER SCHOOL,169 SHERIDAN PARKSIDE DR,TONAWANDA,NY,14150,,7164021872,2,NO,NO,95,NO,M,NO,,,NO,"$6,059",,,,0,1,0,0,-,0,0,0,-
3601003,332200860955,HEBREW LANGUAGE ACADEMY,3340 KINGS HWY,BROOKLYN,NY,11234,,7183777200,1,NO,NO,227,NO,M,NO,,,NO,"$7,689",,,,0,1,0,0,-,0,0,0,-
3600146,331500860878,HELLENIC CLASSICAL CHARTER SCHOOL,646 5TH AVE,BROOKLYN,NY,11215,,7184990957,1,NO,NO,374,NO,M,NO,,,NO,"$7,432",,,,0,1,0,0,-,0,0,0,-
3614130,280201030000,HEMPSTEAD UNION FREE SCHOOL DISTRICT,185 PENINSULA BLVD,HEMPSTEAD,NY,11550,,5162927001,3,NO,NO,6234,NO,20.87,YES,,,NO,"$464,445",,,,0,0,0,0,-,0,1,0,-
3614190,660203060000,HENDRICK HUDSON CENTRAL SCHOOL DISTRICT,61 TROLLEY RD,MONTROSE,NY,10548,1199,9142575100,3,NO,NO,2621,NO,5.47,NO,,,NO,N/A,,,,0,0,0,0,-,0,0,0,-
3600946,10100860892,HENRY JOHNSON CHARTER SCHOOL,30 WATERVLIET AVE,ALBANY,NY,12206,,5184324300,2,NO,NO,366,NO,M,NO,,,NO,"$11,276",,,,0,1,0,0,-,0,0,0,-
3614220,210601060000,HERKIMER CENTRAL SCHOOL DISTRICT,801 W GERMAN ST,HERKIMER,NY,13350,2199,3158662230,"4,8",NO,NO,1212,NO,22.67,YES,,,NO,"$70,025",,,,0,0,0,0,-,0,1,0,-
3680420,219000000000,HERKIMER-FULTON-HAMILTON-OTSEGO BOCES,352 GROS BLVD,HERKIMER,NY,13350,,3158672023,8,YES,NO,N/A,NO,M,NO,,,YES,N/A,,,,1,0,0,0,-,1,0,0,-
3614250,511301040000,HERMON-DEKALB CENTRAL SCHOOL DISTRICT,709 EAST DEKALB ROAD,DEKALB JUNCTION,NY,13630,213,3153473442,7,YES,YES,352,NO,19.31,NO,,,YES,"$37,802",,,,1,1,0,0,SRSA,1,0,0,-
3614280,280409030000,HERRICKS UNION FREE SCHOOL DISTRICT,999 B HERRICKS RD,NEW HYDE PARK,NY,11040,1355,5163058901,3,NO,NO,4019,NO,4.06,NO,,,NO,"$86,289",,,,0,0,0,0,-,0,0,0,-
3614310,512404040000,HEUVELTON CENTRAL SCHOOL DISTRICT,PO BOX 375,HEUVELTON,NY,13654,375,3153442414,7,YES,YES,538,NO,19.72,NO,,,YES,"$63,940",,,,1,1,0,0,SRSA,1,0,0,-
3631710,280214030000,HEWLETT-WOODMERE UNION FREE SCHOOL DISTRICT,1 JOHNSON PL,WOODMERE,NY,11598,1312,5163748100,3,NO,NO,2907,NO,5.67,NO,,,NO,"$72,996",,,,0,0,0,0,-,0,0,0,-
3614340,280517030000,HICKSVILLE UNION FREE SCHOOL DISTRICT,200 DIVISION AVE-ADM,HICKSVILLE,NY,11801,4800,5167332105,3,NO,NO,5336,NO,7.37,NO,,,NO,"$143,797",,,,0,0,0,0,-,0,0,0,-
3614400,620803040000,HIGHLAND CENTRAL SCHOOL DISTRICT,320 PANCAKE HOLLOW RD,HIGHLAND,NY,12528,2317,8456911012,"4,8",NO,NO,1852,NO,10.55,NO,,,NO,N/A,,,,0,0,0,0,-,0,0,0,-
3614430,440901040000,HIGHLAND FALLS CENTRAL SCHOOL DISTRICT,PO BOX 287,HIGHLAND FALLS,NY,10928,,8454469575,"4,8",NO,NO,1019,NO,6.55,NO,,,NO,"$33,839",,,,0,0,0,0,-,0,0,0,-
3614460,261101060000,HILTON CENTRAL SCHOOL DISTRICT,225 WEST AVE,HILTON,NY,14468,1283,5853921000,4,NO,NO,4372,NO,7.7,NO,,,NO,"$128,849",,,,0,0,0,0,-,0,0,0,-
3614490,41401040000,HINSDALE CENTRAL SCHOOL DISTRICT,PO BOX 278,HINSDALE,NY,14743,278,7165572227,7,YES,NO,415,NO,21.46,YES,,,YES,"$41,150",,,,1,1,0,0,SRSA,1,1,Initial,RLIS
3614550,141701040000,HOLLAND CENTRAL SCHOOL DISTRICT,103 CANADA ST,HOLLAND,NY,14080,9645,7165378222,8,YES,YES,970,NO,9.66,NO,,,YES,"$37,419",,,,1,0,0,0,-,1,0,0,-
3614580,412201060000,HOLLAND PATENT CENTRAL SCHOOL DISTRICT,9601 MAIN ST,HOLLAND PATENT,NY,13354,4610,3158657221,8,YES,YES,1567,NO,11.44,NO,,,YES,"$69,792",,,,1,0,0,0,-,1,0,0,-
3614610,450704040000,HOLLEY CENTRAL SCHOOL DISTRICT,3800 N MAIN ST,HOLLEY,NY,14470,9330,5856386316,4,NO,NO,1174,NO,14.57,NO,,,NO,"$50,317",,,,0,0,0,0,-,0,0,0,-
3614640,110701060000,HOMER CENTRAL SCHOOL DISTRICT,PO BOX 500,HOMER,NY,13077,500,6077497241,"6,7",NO,NO,2154,NO,13.32,NO,,,YES,"$91,880",,,,0,0,0,0,-,1,0,0,-
3614670,431401040000,HONEOYE CENTRAL SCHOOL DISTRICT,PO BOX 170,HONEOYE,NY,14471,170,5852294125,8,YES,YES,746,NO,20.24,YES,,,YES,"$44,457",,,,1,0,0,0,-,1,1,Initial,RLIS
3614700,260901060000,HONEOYE FALLS-LIMA CENTRAL SCHOOL DISTRICT,20 CHURCH ST,HONEOYE FALLS,NY,14472,1294,5856247010,"4,8",NO,NO,2483,NO,6.2,NO,,,NO,"$53,284",,,,0,0,0,0,-,0,0,0,-
3614730,491401040000,HOOSIC VALLEY CENTRAL SCHOOL DISTRICT,2 PLEASANT AVE,SCHAGHTICOKE,NY,12154,9702,5187534450,8,YES,NO,1135,NO,8.58,NO,,,YES,"$42,584",,,,1,0,0,0,-,1,0,0,-
3614760,490501060000,HOOSICK FALLS CENTRAL SCHOOL DISTRICT,PO BOX 192,HOOSICK FALLS,NY,12090,192,5186867012,8,YES,YES,1199,NO,15.75,NO,,,YES,"$70,687",,,,1,0,0,0,-,1,0,0,-
3615420,141603020000,HOPEVALE UNION FREE SCHOOL DISTRICT AT HAMBURG,3780 HOWARD RD,HAMBURG,NY,14075,2252,7166481930,3,NO,NO,110,NO,M,NO,,,NO,N/A,,,,0,1,0,0,-,0,0,0,-
3614820,571800010000,HORNELL CITY SCHOOL DISTRICT,25 PEARL ST,HORNELL,NY,14843,1504,6073241302,"6,7",NO,NO,1811,NO,19.18,NO,,,YES,"$133,139",,,,0,0,0,0,-,1,0,0,-
3614850,70901060000,HORSEHEADS CENTRAL SCHOOL DISTRICT,1 RAIDER LN,HORSEHEADS,NY,14845,2398,6077395601,"4,8",NO,NO,4193,NO,9.63,NO,,,NO,"$116,537",,,,0,0,0,0,-,0,0,0,-
3614940,101300010000,HUDSON CITY SCHOOL DISTRICT,215 HARRY HOWARD AVE,HUDSON,NY,12534,4011,5188284360,6,NO,NO,1880,NO,21.44,YES,,,YES,"$186,582",,,,0,0,0,0,-,1,1,Initial,RLIS
3614970,641301060000,HUDSON FALLS CENTRAL SCHOOL DISTRICT,PO BOX 710,HUDSON FALLS,NY,12839,710,5187472121,4,NO,NO,2253,NO,17.54,NO,,,NO,N/A,,,,0,0,0,0,-,0,0,0,-
3615060,190901040000,HUNTER-TANNERSVILLE CENTRAL SCHOOL DISTRICT,PO BOX 1018,TANNERSVILLE,NY,12485,1018,5185895400,7,YES,YES,409,NO,16.7,NO,,,YES,"$31,909",,,,1,1,0,0,SRSA,1,0,0,-
3615090,580403030000,HUNTINGTON UNION FREE SCHOOL DISTRICT,50 TOWER ST,HUNTINGTON STATION,NY,11746,,6316732038,3,NO,NO,4458,NO,9.12,NO,,,NO,"$193,253",,,,0,0,0,0,-,0,0,0,-
3600165,320800860903,HYDE LEADERSHIP CHARTER SCHOOL,730 BRYANT AVE,BRONX,NY,10474,,7189915500,1,NO,NO,728,NO,M,NO,,,NO,"$23,283",,,,0,0,0,0,-,0,0,0,-
3601030,331900860972,HYDE LEADERSHIP CHARTER SCHOOL-BROOKLYN,330 ALABAMA AVE,BROOKLYN,NY,11207,,7184955683,1,NO,NO,116,NO,M,NO,,,NO,"$8,048",,,,0,1,0,0,-,0,0,0,-
3615180,130801060000,HYDE PARK CENTRAL SCHOOL DISTRICT,PO BOX 2033,HYDE PARK,NY,12538,8033,8452294005,"4,8",NO,NO,4050,NO,8.18,NO,,,NO,"$120,335",,,,0,0,0,0,-,0,0,0,-
3600049,320900860835,ICAHN CHARTER SCHOOL 1,1525 BROOK AVE,BRONX,NY,10457,8005,7187168105,1,NO,NO,338,NO,M,NO,,,NO,"$14,260",,,,0,1,0,0,-,0,0,0,-
3600943,321100860909,ICAHN CHARTER SCHOOL 2,1535 STORY AVE-2ND FL,BRONX,NY,10473,,7188614606,1,NO,NO,215,NO,M,NO,,,NO,N/A,,,,0,1,0,0,-,0,0,0,-
3600955,320900860917,ICAHN CHARTER SCHOOL 3,"968 CAULDWELL AVE, 3RD FL",BRONX,NY,10456,,7189915157,1,NO,NO,181,NO,M,NO,,,NO,N/A,,,,0,1,0,0,-,0,0,0,-
3600995,321200860948,ICAHN CHARTER SCHOOL 4,767 5TH AVE-4700,NEW YORK,NY,10153,,2127024353,1,NO,NO,147,NO,M,NO,,,NO,N/A,,,,0,1,0,0,-,0,0,0,-
3601049,320900860982,ICAHN CHARTER SCHOOL 5,1500 PELHAM PARKWAY SOUTH,BRONX,NY,10461,,,,,,,,M,NO,,,,"$6,833",,,,0,0,0,0,-,0,0,0,-
3615240,210501060000,CENTRAL VALLEY CSD AT ILION-MOHAWK,PO BOX 480,ILION,NY,13357,480,3158949934,4,NO,NO,1578,NO,17.85,NO,,,NO,"$99,400",,,,0,0,0,0,-,0,0,0,-
3601031,331900860973,IMAGINE ME LEADERSHIP CHARTER SCHOOL,818 SCHENCK AVE,BROOKLYN,NY,11207,,3479852140,1,NO,NO,117,NO,M,NO,,,NO,"$6,972",,,,0,1,0,0,-,0,0,0,-
3615270,200401040000,INDIAN LAKE CENTRAL SCHOOL DISTRICT,28 W MAIN ST,INDIAN LAKE,NY,12842,9716,5186485024,7,YES,YES,149,YES,10.13,NO,,,YES,"$9,569",,,,1,1,0,0,SRSA,1,0,0,-
3615300,220301060000,INDIAN RIVER CENTRAL SCHOOL DISTRICT,32735-B COUNTY RT 29,PHILADELPHIA,NY,13673,308,3156423441,"6,7",NO,NO,3976,NO,18.94,NO,,,YES,"$176,775",,,,0,0,0,0,-,1,0,0,-
3615330,200501080000,INLET COMMON SCHOOL DISTRICT,PO BOX 207,INLET,NY,13360,207,3153693222,7,YES,YES,30,YES,32.73,YES,,,YES,"$2,036",,,,1,1,0,0,SRSA,1,1,Initial,RLIS
3601045,310200860996,INNOVATE MANHATTAN CHARTER SCHOOL,52 CHAMBERS ST,NEW YORK,NY,10007,,,,,,,,M,NO,,,,"$5,541",,,,0,0,0,0,-,0,0,0,-
3600163,321000860904,INTERNATIONAL LEADERSHIP CHARTER SCHOOL,2900 EXTERIOR ST-FL 1R,BRONX,NY,10463,,2124378361,1,NO,NO,312,NO,M,NO,,,NO,N/A,,,,0,1,0,0,-,0,0,0,-
3601024,310600860966,INWOOD ACADEMY FOR LEADERSHIP CHARTER SCHOOL,93 NAGLE AVE-MAIN BLDG,NEW YORK,NY,10040,,2124378361,1,NO,NO,109,NO,M,NO,,,NO,"$7,107",,,,0,1,0,0,-,0,0,0,-
3615360,141301060000,IROQUOIS CENTRAL SCHOOL DISTRICT,2111 GIRDLE RD,ELMA,NY,14059,32,7166523000,8,YES,YES,2568,NO,8.8,NO,,,YES,"$60,662",,,,1,0,0,0,-,1,0,0,-
3615450,660402020000,IRVINGTON UNION FREE SCHOOL DISTRICT,6 DOWS LN,IRVINGTON,NY,10533,1328,9145918501,3,NO,NO,1799,NO,3.11,NO,,,NO,N/A,,,,0,0,0,0,-,0,0,0,-
3615480,280231020000,ISLAND PARK UNION FREE SCHOOL DISTRICT,150 TRAFALGAR BLVD,ISLAND PARK,NY,11558,1798,5164317268,3,NO,NO,688,NO,7.98,NO,,,NO,"$35,796",,,,0,0,0,0,-,0,0,0,-
3615510,280226030000,ISLAND TREES UNION FREE SCHOOL DISTRICT,74 FARMEDGE RD,LEVITTOWN,NY,11756,5205,5165202100,3,NO,NO,2557,NO,5.01,NO,,,NO,"$56,473",,,,0,0,0,0,-,0,0,0,-
3615540,580502020000,ISLIP UNION FREE SCHOOL DISTRICT,215 MAIN ST,ISLIP,NY,11751,3435,6316508210,3,NO,NO,3303,NO,5.12,NO,,,NO,"$88,628",,,,0,0,0,0,-,0,0,0,-
3615570,610600010000,ITHACA CITY SCHOOL DISTRICT,PO BOX 549,ITHACA,NY,14851,549,6072742101,"2,4,8",NO,NO,5062,NO,12.5,NO,,,NO,N/A,,,,0,0,0,0,-,0,0,0,-
3615630,61700010000,JAMESTOWN CITY SCHOOL DISTRICT,197 MARTIN RD,JAMESTOWN,NY,14701,5397,7164834420,5,NO,NO,4977,NO,28.99,YES,,,NO,"$448,909",,,,0,0,0,0,-,0,1,0,-
3609090,420411060000,JAMESVILLE-DEWITT CENTRAL SCHOOL DISTRICT,6845 EDINGER DR,DEWITT,NY,13214,606,3154458304,4,NO,NO,2875,NO,7.29,NO,,,NO,"$72,911",,,,0,0,0,0,-,0,0,0,-
3600007,572702040000,JASPER-TROUPSBURG CENTRAL SCHOOL DISTRICT,PO BOX 81,JASPER,NY,14855,81,6077923675,7,YES,YES,576,NO,34.8,YES,,,YES,"$70,180",,,,1,1,0,0,SRSA,1,1,Initial,RLIS
3615720,540901040000,JEFFERSON CENTRAL SCHOOL DISTRICT,1332 ST RT 10,JEFFERSON,NY,12093,39,6076527821,8,YES,YES,289,NO,28.34,YES,,,YES,"$19,180",,,,1,1,0,0,SRSA,1,1,Initial,RLIS
3680440,229000000000,JEFFERSON-LEWIS-HAMILTON-HERKIMER-ONEIDA BOCES,20104 STATE RTE 3,WATERTOWN,NY,13601,,3157797010,7,YES,NO,N/A,NO,M,NO,,,YES,N/A,,,,1,0,0,0,-,1,0,0,-
3615810,280515030000,JERICHO UNION FREE SCHOOL DISTRICT,99 CEDAR SWAMP RD,JERICHO,NY,11753,1202,5162033600,3,NO,NO,2997,NO,4.68,NO,,,NO,"$61,232",,,,0,0,0,0,-,0,0,0,-
